Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;7;jul/12;65
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;8;ago/12;70
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;9;set/12;37
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;10;out/12;40
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;11;nov/12;94
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;12;dez/12;72
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;1;jan/12;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;2;fev/12;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;3;mar/12;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;4;abr/12;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;5;mai/12;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;6;jun/12;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;7;jul/12;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;8;ago/12;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;9;set/12;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;10;out/12;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;11;nov/12;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;12;dez/12;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;1;jan/12;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;3;mar/12;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;1;jan/12;67
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;2;fev/12;65
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;3;mar/12;72
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;4;abr/12;85
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;5;mai/12;67
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;6;jun/12;54
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;7;jul/12;52
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;8;ago/12;80
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;9;set/12;56
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;10;out/12;71
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;11;nov/12;61
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;12;dez/12;75
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);4;abr/12;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);10;out/12;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/12;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/12;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;4;abr/12;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/12;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/12;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/12;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/12;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/12;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;1;jan/12;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;2;fev/12;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;3;mar/12;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;4;abr/12;19
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;5;mai/12;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;6;jun/12;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;7;jul/12;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;8;ago/12;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;9;set/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;10;out/12;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;11;nov/12;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;12;dez/12;18
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;1;jan/12;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;2;fev/12;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;3;mar/12;13
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;4;abr/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;5;mai/12;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;6;jun/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;7;jul/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;8;ago/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;9;set/12;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;10;out/12;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;11;nov/12;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;12;dez/12;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;1;jan/12;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;2;fev/12;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;3;mar/12;21
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;4;abr/12;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;5;mai/12;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;6;jun/12;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;7;jul/12;13
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;8;ago/12;15
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;9;set/12;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;10;out/12;20
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;11;nov/12;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;12;dez/12;20
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);1;jan/12;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);2;fev/12;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);10;out/12;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);12;dez/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;1;jan/12;11
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;2;fev/12;10
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;3;mar/12;14
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;4;abr/12;13
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;5;mai/12;7
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;6;jun/12;17
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;7;jul/12;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;8;ago/12;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;9;set/12;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;10;out/12;11
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;11;nov/12;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;12;dez/12;17
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;1;jan/12;69
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;2;fev/12;66
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;3;mar/12;98
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;4;abr/12;91
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;5;mai/12;81
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;6;jun/12;84
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;7;jul/12;107
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;8;ago/12;90
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;9;set/12;38
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;10;out/12;50
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;11;nov/12;98
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;12;dez/12;75
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;1;jan/12;7
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;2;fev/12;16
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;3;mar/12;13
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;4;abr/12;20
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;5;mai/12;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;6;jun/12;18
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;7;jul/12;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;8;ago/12;10
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;9;set/12;14
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;10;out/12;21
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;11;nov/12;8
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Homicídio doloso;12;dez/12;14
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Lesão corporal seguida de morte;7;jul/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;1;jan/12;52
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;2;fev/12;67
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;3;mar/12;68
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;4;abr/12;63
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;5;mai/12;49
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;6;jun/12;45
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;7;jul/12;48
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;8;ago/12;54
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;9;set/12;44
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;10;out/12;54
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;11;nov/12;72
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo de veículo;12;dez/12;58
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);1;jan/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);4;abr/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);5;mai/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);7;jul/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);9;set/12;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Roubo seguido de morte (latrocínio);11;nov/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;1;jan/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;2;fev/12;4
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;3;mar/12;3
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;4;abr/12;3
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;5;mai/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;6;jun/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;7;jul/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;8;ago/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;9;set/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;10;out/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;11;nov/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Estupro;12;dez/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;1;jan/12;34
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;2;fev/12;17
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;3;mar/12;26
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;4;abr/12;23
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;5;mai/12;18
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;6;jun/12;20
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;7;jul/12;27
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;8;ago/12;24
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;9;set/12;10
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;10;out/12;14
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;11;nov/12;17
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Furto de veículo;12;dez/12;18
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;1;jan/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;4;abr/12;1
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;5;mai/12;2
CENTRO-OESTE;DF;Distrito Federal;530010810;Guará;Homicídio doloso;6;jun/12;1
