Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;11;nov/10;20
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Furto de veículo;12;dez/10;22
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;1;jan/10;9
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;2;fev/10;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;3;mar/10;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;4;abr/10;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;5;mai/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;6;jun/10;4
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;7;jul/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;8;ago/10;2
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;9;set/10;4
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;10;out/10;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;11;nov/10;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Homicídio doloso;12;dez/10;3
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;1;jan/10;18
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;2;fev/10;14
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;3;mar/10;11
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;4;abr/10;14
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;5;mai/10;10
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;6;jun/10;10
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;7;jul/10;10
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;8;ago/10;14
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;9;set/10;7
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;10;out/10;14
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;11;nov/10;10
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo de veículo;12;dez/10;5
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);1;jan/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);2;fev/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);3;mar/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);4;abr/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);5;mai/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);6;jun/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);7;jul/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);8;ago/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);9;set/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);10;out/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);11;nov/10;1
CENTRO-OESTE;DF;Distrito Federal;530010802;Gama;Roubo seguido de morte (latrocínio);12;dez/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;1;jan/10;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;2;fev/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;3;mar/10;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;4;abr/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;5;mai/10;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;6;jun/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;7;jul/10;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;8;ago/10;5
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;9;set/10;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;10;out/10;10
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;11;nov/10;7
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Estupro;12;dez/10;8
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;1;jan/10;120
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;2;fev/10;71
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;3;mar/10;84
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;4;abr/10;75
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;5;mai/10;91
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;6;jun/10;41
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;7;jul/10;93
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;8;ago/10;63
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;9;set/10;91
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;10;out/10;104
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;11;nov/10;82
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Furto de veículo;12;dez/10;63
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;1;jan/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;2;fev/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;3;mar/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;4;abr/10;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;5;mai/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;6;jun/10;3
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;7;jul/10;9
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;8;ago/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;9;set/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;10;out/10;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;11;nov/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Homicídio doloso;12;dez/10;4
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;11;nov/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Lesão corporal seguida de morte;12;dez/10;2
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;1;jan/10;108
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;2;fev/10;92
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;3;mar/10;57
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;4;abr/10;86
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;5;mai/10;66
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;6;jun/10;56
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;7;jul/10;96
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;8;ago/10;60
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;9;set/10;38
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;10;out/10;45
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;11;nov/10;42
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo de veículo;12;dez/10;36
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);1;jan/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);2;fev/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);3;mar/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);4;abr/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);5;mai/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);6;jun/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);7;jul/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);8;ago/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);9;set/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);10;out/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);11;nov/10;1
CENTRO-OESTE;DF;Distrito Federal;530010803;Taguatinga;Roubo seguido de morte (latrocínio);12;dez/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;1;jan/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;2;fev/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;3;mar/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;4;abr/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;5;mai/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;6;jun/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;7;jul/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;8;ago/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;9;set/10;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;10;out/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;11;nov/10;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Estupro;12;dez/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;1;jan/10;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;2;fev/10;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;3;mar/10;18
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;4;abr/10;23
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;5;mai/10;11
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;6;jun/10;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;7;jul/10;24
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;8;ago/10;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;9;set/10;12
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;10;out/10;18
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;11;nov/10;18
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Furto de veículo;12;dez/10;16
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;1;jan/10;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;2;fev/10;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;3;mar/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;4;abr/10;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;5;mai/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;6;jun/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;7;jul/10;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;8;ago/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;9;set/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;10;out/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;11;nov/10;8
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Homicídio doloso;12;dez/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;1;jan/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;2;fev/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;3;mar/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;4;abr/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;5;mai/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;6;jun/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;7;jul/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;8;ago/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;9;set/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;10;out/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;11;nov/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Lesão corporal seguida de morte;12;dez/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;1;jan/10;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;2;fev/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;3;mar/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;4;abr/10;10
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;5;mai/10;14
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;6;jun/10;9
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;7;jul/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;8;ago/10;5
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;9;set/10;4
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;10;out/10;7
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;11;nov/10;6
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo de veículo;12;dez/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);1;jan/10;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);2;fev/10;3
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);3;mar/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);4;abr/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);5;mai/10;2
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);6;jun/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);7;jul/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);8;ago/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);9;set/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);10;out/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);11;nov/10;1
CENTRO-OESTE;DF;Distrito Federal;530010806;Planaltina;Roubo seguido de morte (latrocínio);12;dez/10;1
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;1;jan/10;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;2;fev/10;6
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;3;mar/10;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;4;abr/10;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;5;mai/10;9
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;6;jun/10;13
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;7;jul/10;5
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;8;ago/10;3
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;9;set/10;12
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;10;out/10;11
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;11;nov/10;10
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Estupro;12;dez/10;10
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;1;jan/10;112
CENTRO-OESTE;DF;Distrito Federal;530010809;Ceilândia;Furto de veículo;2;fev/10;78
